contrato;obra;sequencia_do_trecho;rodovia;descricao_rodovia;descricao_trecho;km_inicial;km_final
PRC-22.023/2018-C;Obra 1;18,0;MG238;MARAVILHAS-INHAÚMA-SETE LAGOAS-JEQUITIBÁ;Não Disponível;1,4;32,6
PRC-22.023/2018-C;Obra 1;19,0;LMG800;ENTR MG010-AEROPORTO DE CONFINS-ENTR MG424;Não Disponível;0,0;3,9
PRC-22.023/2018-C;Obra 1;20,0;LMG806;JUSTINÓPOLIS-RIBEIRÃO DAS NEVES-ENTR BR040;Não Disponível;1,3;8,9
PRC-22.023/2018-C;Obra 1;21,0;LMG807;JEQUITIBÁ-SANTANA DE PIRAPAMA-ENTR BR259 (P JUSCELINO);Não Disponível;0,0;38,0
PRC-22.023/2018-C;Obra 1;22,0;LMG808;CONTAGEM-NOVA CONTAGEM-ENTR MG432(CARACÓIS);Não Disponível;8,5;21,7
PRC-22.023/2018-C;Obra 1;23,0;LMG813;BRUMADINHO (PIEDADE DO PARAOPEBA) / ENTR BR040;Não Disponível;0,0;7,4
PRC-22.023/2018-C;Obra 1;24,0;LMG816;ENTR MG010(CARDEAL MOTA) - SANTANA DO RIACHO;Não Disponível;0,0;26,8
PRC-22.023/2018-C;Obra 1;25,0;LMG511;ENTR MG323 (P/ BALDIM) - RÓTULO - ENTR LMG816 (P/ SANTANA DO RIACHO);Não Disponível;0,0;1,0
PRC-22.023/2018-C;Obra 1;26,0;LMG512;CONTORNO NORTE LAGOA SANTA (ENTR LMG800 - AMG0115 - MG010);Não Disponível;0,0;11,2
PRC-22.023/2018-C;Obra 1;27,0;LMG825;ENTR BR040-MOEDA;Não Disponível;0,0;16,1
PRC-22.023/2018-C;Obra 1;28,0;LMG831;ENTR MG040 (BONFIM)-PIEDADE DOS GERAIS;Não Disponível;0,0;15,0
PRC-22.023/2018-C;Obra 1;29,0;LMG831;ENTR MG040 (BONFIM)-PIEDADE DOS GERAIS;Não Disponível;17,0;24,0
PRC-22.023/2018-C;Obra 1;30,0;LMG831;ENTR MG040 (BONFIM)-PIEDADE DOS GERAIS;Não Disponível;28,8;45,3
PRC-22.023/2018-C;Obra 1;31,0;MG238;MARAVILHAS-INHAÚMA-SETE LAGOAS-JEQUITIBÁ;Não Disponível;11,1;32,6
PRC-22.023/2018-C;Obra 1;32,0;MG155;BR381-BRUMADINHO-BELO VALE-SÃO BRÁS DO SUAÇUÍ;Não Disponível;71,3;80,3
PRC-22.023/2018-C;Obra 1;33,0;CMG356;BELO HORIZONTE-OURO PRETO-VIÇOSA-ERVÁLIA-MURIÉ-DIV MG/RJ;Não Disponível;2,2;8,0
PRC-22.023/2018-C;Obra 1;34,0;LMG853;CONTORNO DE SETE LAGOAS-ENTR BR040 A-ENTR BR040 B ;Não Disponível;0,0;3,3
PRC-22.023/2018-C;Obra 1;35,0;LMG875;ENTR BR040-INHOTIM (BRUMADINHO) ;Não Disponível;0,0;31,0
PRC-22.023/2018-C;Obra 1;37,0;CMG262;DIV ES/MG-MANHUAÇU-JOÃO MONLEVADE-CAETÉ-SABARÁ-BELO HORIZONTE-ARAXÁ-UBERABA-FRUTAL-DIV MG/SP;Não Disponível;274,2;293,7
PRC-22.042/2017-C;Obra 1;18,0;CMG342;ESPINOSA-SALINAS-ARAÇUAÍ-TEÓFILO OTÔNI-ATALEIA-DIV MG/ES;Não Disponível;295,0;321,0
DM-22.011/2020-A;Obra 1;26,0;MG429;BAMBUÍ-LAGOA DA PRATA-SANTO ANTÔNIO DO MONTE;Não Disponível;31,6;61,8
DM-22.011/2020-A;Obra 1;27,0;MG429;BAMBUÍ-LAGOA DA PRATA-SANTO ANTÔNIO DO MONTE;Não Disponível;31,6;61,8
DM-22.011/2020-A;Obra 1;28,0;LMG827;BR354-BAMBUÍ-MEDEIROS-PRATINHA-BR267;Não Disponível;41,4;81,7
PRC-22.035/2017-C;Obra 1;6,0;MG405;DIV BA/MG-JACINTO-SANTO ANTÔNIO DO JACINTO;Não Disponível;52,8;114,6
PRC-22.035/2017-C;Obra 1;9,0;MG406;RIO DO PRADO-RUBIM-ALMENARA-PEDRA GRANDE;Não Disponível;110,3;140,0
PRC-22.043/2017-C;Obra 1;17,0;LMG662;ENTR LMG664 (P/BONFINÓPOLIS)-NATALÂNDIA-ENTR BR251(BOQUEIRÃO);Não Disponível;18,7;40,5
DM-22.003/2020-A;Obra 1;20,0;LMG814;ENTR BR267-LIBERDADE-BOCAINA DE MINAS;Não Disponível;12,1;34,3
DM-22.003/2020-A;Obra 1;22,0;LMG866;ANDRELÂNDIA-SÃO VICENTE DE MINAS;Não Disponível;0,0;19,0
DM-22.003/2020-A;Obra 1;24,0;LMG870;ENTR BR267 (ORVALHO)-SANTA BÁRBARA DO MONTE VERDE-ENTR MG353 (P/RIO PRETO);Não Disponível;27,0;27,4
DM-22.003/2020-A;Obra 1;25,0;LMG871;LIMA DUARTE-CONCEIÇÃO DE IBITIPOCA-PARQUE FLORESTAL DE IBITIPOCA;Não Disponível;0,0;26,8
DM-22.003/2020-A;Obra 1;26,0;LMG872;ENTR MG126 (SANTA HELENA)-PEQUERI;Não Disponível;0,0;8,0
DM-22.003/2020-A;Obra 1;27,0;LMG874;ENTR BR267 (P/BICAS)-MATIAS BARBOSA-DIVISA MG/RJ (PARAIBUNA);Não Disponível;0,0;9,0
DM-22.003/2020-A;Obra 1;28,0;LMG874;ENTR BR267 (P/BICAS)-MATIAS BARBOSA-DIVISA MG/RJ (PARAIBUNA);Não Disponível;13,0;20,7
DM-22.003/2020-A;Obra 1;29,0;LMG874;ENTR BR267 (P/BICAS)-MATIAS BARBOSA-DIVISA MG/RJ (PARAIBUNA);Não Disponível;21,7;33,6
DM-22.006/2019-B;Obra 1;2,0;MG413;DIV MG/GO-PIRACAÍBA-MG223;Não Disponível;0,0;34,0
DM-22.006/2019-B;Obra 1;3,0;MG414;ENGENHEIRO BETHOUT-ARAGUARI;Não Disponível;6,5;42,9
DM-22.006/2019-B;Obra 1;4,0;CMG452;DIV GO/MG-TUPACIGUARA-UBERLÂNDIA-SANTA JULIANA-PERDIZES-ARAXÁ;Não Disponível;2,6;207,4
DM-22.006/2019-B;Obra 1;5,0;CMG455;UBERLÂNDIA-CAMPO FLORIDO-PIRAJUBA-DIV MG/SP (PLANURA);Não Disponível;0,0;54,6
DM-22.006/2019-B;Obra 1;6,0;LMG734;(DIV MG/GO-ENTR MG223 (P/TUPACIGUARA);Não Disponível;0,0;31,2
DM-22.006/2019-B;Obra 1;7,0;CMG497;UBERLÂNDIA-CAMPINA VERDE-ITURAMA-PORTO ALENCASTRO-DIV MG/MS;Não Disponível;0,0;77,6
DM-22.006/2019-B;Obra 1;8,0;LMG748;ENTR BR050 (ARAGUARI)-ENTR BR365;Não Disponível;0,0;35,0
DM-22.006/2019-B;Obra 1;9,0;LMG749;ENTR BR050 P/ARAGUARI-ENTR BR497;Não Disponível;0,0;11,5
DM-22.006/2019-B;Obra 1;10,0;LMG751;ENTR LMG749-ENTR P/CHÁCARA VALPARAÍSO-ENTR P/COLÉGIO AGRÍCOLA-ENTR AMG1120 P/CRUZ DOS PEIXOTOS-MARTINÉSIA;Não Disponível;2,2;21,45
DM-22.006/2019-B;Obra 1;11,0;MG223;TUPACIGUARA-PIRACAÍBA-ARAGUARI-BR365;Não Disponível;108,7;170,9
DM-22.006/2019-B;Obra 1;12,0;LMG503;ENTR BR050-ENTR BR497 ;Não Disponível;0,0;19,1
DM-027/2021;Obra 1;1,0;CMG262;DIV ES/MG-MANHUAÇU-JOÃO MONLEVADE-CAETÉ-SABARÁ-BELO HORIZONTE-ARAXÁ-UBERABA-FRUTAL-DIV MG/SP;Não Disponível;;
PRC-22.030/2017-D;Obra 1;14,0;CMG135;DIV BA/MG- MONTALVÂNIA-JANUÁRIA-MONTES CLAROS-CURVELO-CORDISBURGO-BELO HORIZONTE;Não Disponível;244,5;308,2
DM-031/2021;Obra 1;1,0;CMG497;UBERLÂNDIA-CAMPINA VERDE-ITURAMA-PORTO ALENCASTRO-DIV MG/MS;Não Disponível;0,0;77,6
PRC-22.035/2017-D;Obra 1;6,0;MG405;DIV BA/MG-JACINTO-SANTO ANTÔNIO DO JACINTO;Não Disponível;52,8;114,6
PRC-22.035/2017-D;Obra 1;9,0;MG406;RIO DO PRADO-RUBIM-ALMENARA-PEDRA GRANDE;Não Disponível;110,3;140,0
PRC-22.035/2017-D;Obra 1;1,0;MG105;PEDRA AZUL-JOAÍMA-PAVÃO-CARLOS CHAGAS-BR418;Não Disponível;56,6;82,2
PRC-22.035/2017-D;Obra 1;2,0;MG105;PEDRA AZUL-JOAÍMA-PAVÃO-CARLOS CHAGAS-BR418;Não Disponível;84,7;116,5
PRC-22.035/2017-D;Obra 1;3,0;MG105;PEDRA AZUL-JOAÍMA-PAVÃO-CARLOS CHAGAS-BR418;Não Disponível;117,2;144,6
PRC-22.035/2017-D;Obra 1;4,0;MG205;FRONTEIRA DOS VALES-RIO DO PRADO-SANTO A DO JACINTO;Não Disponível;51,0;74,1
PRC-22.035/2017-D;Obra 1;5,0;MG205;FRONTEIRA DOS VALES-RIO DO PRADO-SANTO A DO JACINTO;Não Disponível;76,0;104,5
PRC-22.035/2017-D;Obra 1;7,0;MG406;RIO DO PRADO-RUBIM-ALMENARA-PEDRA GRANDE;Não Disponível;35,0;72,0
PRC-22.035/2017-D;Obra 1;8,0;MG406;RIO DO PRADO-RUBIM-ALMENARA-PEDRA GRANDE;Não Disponível;74,0;109,9
PRC-22.035/2017-D;Obra 1;10,0;LMG642;ENTR MGC367/MG405-SANTA MARIA DO SALTO;Não Disponível;0,0;17,7
PRC-22.035/2017-D;Obra 1;11,0;LMG666;ENTR MG205-ENTR BR367 (JEQUITINHONHA);Não Disponível;0,0;46,5
PRC-22.035/2017-D;Obra 1;12,0;LMG682;BERTÓPOLIS-MACHACALIS-ÁGUAS FORMOSAS;Não Disponível;0,0;19,1
PRC-22.035/2017-D;Obra 1;13,0;LMG682;BERTÓPOLIS-MACHACALIS-ÁGUAS FORMOSAS;Não Disponível;21,0;46,6
PRC-22.035/2017-D;Obra 1;14,0;LMG686;MACHACALIS-UMBURATIBA-DIVISA MG/BA;Não Disponível;1,2;29,0
PRC-22.035/2017-D;Obra 1;15,0;LMG686;MACHACALIS-UMBURATIBA-DIVISA MG/BA;Não Disponível;31,0;34,8
PRC-22.037/2017-D;Obra 1;2,0;MG307;BR251-GRÃO MOGOL-CRISTÁLIA-MGT367;Não Disponível;0,0;69,4
PRC-22.037/2017-D;Obra 1;3,0;MG308;MONTES CLAROS-JURAMENTO-ITACAMBIRA-TURMALINA-CAPELINHA;Não Disponível;3,0;95,4
PRC-22.037/2017-D;Obra 1;4,0;CMG451;BR135 (BOCAIÚVA)-OLHOS D ÁGUA-CARBONITA-SÃO PEDRO DO SUAÇUÍ-GOVERNADOR VALADARES;Não Disponível;0,0;63,7
PRC-22.037/2017-D;Obra 1;5,0;MG208;BR365-JEQUITAÍ-ENGENHEIRO NAVARRO-BR135;Não Disponível;0,0;67,8
PRC-22.037/2017-D;Obra 1;6,0;LMG502;ENTR BR122-ENTR BR135 ;Não Disponível;0,0;8,6
PRC-22.037/2017-D;Obra 1;7,0;LMG611;ENTR BR365 - ENTR LMG656 - CORAÇÃO DE JESUS;Não Disponível;0,0;34,4
PRC-22.037/2017-D;Obra 1;8,0;LMG651;BOCAIÚVA / GUARACIAMA;Não Disponível;0,0;22,8
PRC-22.037/2017-D;Obra 1;9,0;LMG653;ENTR MGC135  (P/JANUÁRIA)-ENTR BR135  (P/BOCAIÚVA)-ENTR BR365 (P/PIRAPORA);Não Disponível;8,6;26,9
PRC-22.037/2017-D;Obra 1;10,0;LMG654;BRASÍLIA DE MINAS-CORAÇÃO DE JESUS-SÃO JOÃO DA VEREDA-ENTR BR365 (MONTES CLAROS);Não Disponível;56,1;120,3
PRC-22.037/2017-D;Obra 1;11,0;LMG655;ENTR MG307-BOTUMIRIM;Não Disponível;0,0;51,4
PRC-22.037/2017-D;Obra 1;12,0;LMG656;SÃO JOÃO DA LAGOA-LAGOA DOS PATOS;Não Disponível;0,0;40,2
PRC-22.037/2017-D;Obra 1;13,0;LMG657;ENTR. ANEL RODOVIÁRIO NORTE (M. CLAROS) / SÃO PEDRO DAS GARÇAS;Não Disponível;0,0;60,5
PRC-22.037/2017-D;Obra 1;14,0;LMG679;ENTR BR365-CLARO DOS POÇÕES;Não Disponível;0,0;17,0
PRC-22.037/2017-D;Obra 1;15,0;LMG890;MG208 - BR135;Não Disponível;0,0;3,6
PRC-22.037/2017-D;Obra 1;17,0;CMG122;DIV BA/MG- MATO VERDE-JANAUBA-MONTES CLAROS;Não Disponível;230,1;260,6
PRC-22.042/2017-C;Obra 1;1,0;MG428;ARAXÁ-MG341-MGT464 (SACRAMENTO)-DIV MG/SP;Não Disponível;0,0;2,7
PRC-22.017/2018-B;Obra 1;1,0;MG446;MUZAMBINHO-NOVA RESENDE-ALPINÓPOLIS-FURNAS;Não Disponível;61,8;91,3
PRC-22.017/2018-B;Obra 1;2,0;MG450;GUAXUPÉ-DIV MG/SP;Não Disponível;0,0;14,7
PRC-22.017/2018-B;Obra 1;3,0;MG453;PARAGUAÇU (BR491)-MACHADO (BR267);Não Disponível;0,0;25,9
PRC-22.017/2018-B;Obra 1;4,0;MG455;BR459-ANDRADAS-DIV MG/SP;Não Disponível;0,0;1,5
PRC-22.017/2018-B;Obra 1;5,0;MG455;BR459-ANDRADAS-DIV MG/SP;Não Disponível;4,8;42,0
PRC-22.017/2018-B;Obra 1;6,0;MG179;ALFENAS-MACHADO-BR459 (POUSO ALEGRE);Não Disponível;0,0;103,1
PRC-22.017/2018-B;Obra 1;7,0;CMG491;SÃO  SEBASTIÃO  DO PARAÍSO-MONTE SANTO DE MINAS-ARCEBURGO-GUAXUPÉ-ALFENAS-PARAGUAÇU-VARGINHA-BR381;Não Disponível;103,6;196,2
PRC-22.017/2018-B;Obra 1;8,0;LMG847;ENTR BR146 - JURUAIA - ENTR MG446;Não Disponível;0,0;16,3
PRC-22.017/2018-B;Obra 1;9,0;LMG847;ENTR BR146 - JURUAIA - ENTR MG446;Não Disponível;17,7;24,5
PRC-22.017/2018-B;Obra 1;10,0;LMG877;ENTR BR459/146 A/267 A-ENTR BR267 B;Não Disponível;0,0;25,3
PRC-22.017/2018-B;Obra 1;11,0;LMG879;ENTR BR267-SERRANIA-ENTR BR491;Não Disponível;0,0;25,8
PRC-22.017/2018-B;Obra 1;12,0;LMG880;ENTR BR491-DIVISA NOVA-BOTELHOS;Não Disponível;0,0;14,0
PRC-22.017/2018-B;Obra 1;13,0;LMG880;ENTR BR491-DIVISA NOVA-BOTELHOS;Não Disponível;15,4;47,6
PRC-22.017/2018-B;Obra 1;14,0;LMG880;ENTR BR491-DIVISA NOVA-BOTELHOS;Não Disponível;49,8;94,1
PRC-22.017/2018-B;Obra 1;15,0;LMG882;ENTR MG179-SILVIANÓPOLIS-TURVOLÂNDIA;Não Disponível;0,0;5,9
PRC-22.017/2018-B;Obra 1;16,0;LMG882;ENTR MG179-SILVIANÓPOLIS-TURVOLÂNDIA;Não Disponível;7,0;25,7
PRC-22.017/2018-B;Obra 1;26,0;CMG267;LEOPOLDINA-JUIZ DE FORA-CAXAMBU-POÇOS DE CALDAS-DIV MG/SP;Não Disponível;425,0;436,8
PRC-22.017/2018-B;Obra 1;27,0;CMG267;LEOPOLDINA-JUIZ DE FORA-CAXAMBU-POÇOS DE CALDAS-DIV MG/SP;Não Disponível;529,8;542,1
PRC-22.017/2018-B;Obra 1;28,0;CMG267;LEOPOLDINA-JUIZ DE FORA-CAXAMBU-POÇOS DE CALDAS-DIV MG/SP;Não Disponível;438,3;502,9
PRC-22.017/2018-B;Obra 1;29,0;CMG146;PATOS DE MINAS-SÃO ROQUE DE MINAS-BOM JESUS DA PENHA-POÇOS DE CALDAS-DIV MG/SP(MONTE SIÃO);Não Disponível;608,5;616,4
PRC-22.042/2017-C;Obra 1;2,0;MG428;ARAXÁ-MG341-MGT464 (SACRAMENTO)-DIV MG/SP;Não Disponível;11,9;106,3
PRC-22.042/2017-C;Obra 1;3,0;MG187;SERRA DO SALITRE-IBIÁ-BR262;Não Disponível;0,0;76,7
PRC-22.042/2017-C;Obra 1;4,0;CMG462;PATROCÍNIO-PERDIZES-BR262;Não Disponível;36,8;69,1
PRC-22.042/2017-C;Obra 1;5,0;CMG464;ITUIUTABA-PRATA-UBERABA-CONQUISTA-SÃO JOÃO BATISTA DO GLÓRIA;Não Disponível;295,6;303,2
PRC-22.042/2017-C;Obra 1;6,0;MG190;ABADIA DOURADOS-MONTE CARMELO-BR262-SACRAMENTO;Não Disponível;166,7;195,4
PRC-22.042/2017-C;Obra 1;7,0;LMG782;ENTR BR365 (IRAÍ DE MINAS)-LAGO DE NOVA PONTE-PEDRINÓPOLIS-ENTR MGC452;Não Disponível;28,9;52,0
PRC-22.042/2017-C;Obra 1;8,0;MG230;PATROCÍNIO-SERRA DO SALITRE-RIO PARANAÍBA-BR354;Não Disponível;14,8;82,2
PRC-22.042/2017-C;Obra 1;9,0;LMG827;BR354-BAMBUÍ-MEDEIROS-PRATINHA-BR267;Não Disponível;85,3;109,2
PRC-22.042/2017-C;Obra 1;10,0;MG235;IBIÁ-SÃO GOTARDO-SERRA DA SAUDADE-MG176;Não Disponível;97,71;141,96
PRC-22.042/2017-C;Obra 1;16,0;CMG146;PATOS DE MINAS-SÃO ROQUE DE MINAS-BOM JESUS DA PENHA-POÇOS DE CALDAS-DIV MG/SP(MONTE SIÃO);Não Disponível;167,1;207,4
PRC-22.037/2017-C;Obra 1;2,0;MG307;BR251-GRÃO MOGOL-CRISTÁLIA-MGT367;Não Disponível;0,0;69,4
PRC-22.037/2017-C;Obra 1;3,0;MG308;MONTES CLAROS-JURAMENTO-ITACAMBIRA-TURMALINA-CAPELINHA;Não Disponível;3,0;95,4
PRC-22.037/2017-C;Obra 1;4,0;CMG451;BR135 (BOCAIÚVA)-OLHOS D ÁGUA-CARBONITA-SÃO PEDRO DO SUAÇUÍ-GOVERNADOR VALADARES;Não Disponível;0,0;63,7
PRC-22.037/2017-C;Obra 1;5,0;MG208;BR365-JEQUITAÍ-ENGENHEIRO NAVARRO-BR135;Não Disponível;0,0;67,8
PRC-22.037/2017-C;Obra 1;6,0;LMG502;ENTR BR122-ENTR BR135 ;Não Disponível;0,0;8,6
PRC-22.037/2017-C;Obra 1;7,0;LMG611;ENTR BR365 - ENTR LMG656 - CORAÇÃO DE JESUS;Não Disponível;0,0;34,4
PRC-22.037/2017-C;Obra 1;8,0;LMG651;BOCAIÚVA / GUARACIAMA;Não Disponível;0,0;22,8
PRC-22.037/2017-C;Obra 1;9,0;LMG653;ENTR MGC135  (P/JANUÁRIA)-ENTR BR135  (P/BOCAIÚVA)-ENTR BR365 (P/PIRAPORA);Não Disponível;8,6;26,9
PRC-22.037/2017-C;Obra 1;10,0;LMG654;BRASÍLIA DE MINAS-CORAÇÃO DE JESUS-SÃO JOÃO DA VEREDA-ENTR BR365 (MONTES CLAROS);Não Disponível;56,1;120,3
PRC-22.037/2017-C;Obra 1;11,0;LMG655;ENTR MG307-BOTUMIRIM;Não Disponível;0,0;51,4
PRC-22.037/2017-C;Obra 1;12,0;LMG656;SÃO JOÃO DA LAGOA-LAGOA DOS PATOS;Não Disponível;0,0;40,2
PRC-22.037/2017-C;Obra 1;13,0;LMG657;ENTR. ANEL RODOVIÁRIO NORTE (M. CLAROS) / SÃO PEDRO DAS GARÇAS;Não Disponível;0,0;60,5
PRC-22.037/2017-C;Obra 1;14,0;LMG679;ENTR BR365-CLARO DOS POÇÕES;Não Disponível;0,0;17,0
PRC-22.037/2017-C;Obra 1;15,0;LMG890;MG208 - BR135;Não Disponível;0,0;3,6
PRC-22.037/2017-C;Obra 1;17,0;CMG122;DIV BA/MG- MATO VERDE-JANAUBA-MONTES CLAROS;Não Disponível;230,1;260,6
PRC-22.037/2017-C;Obra 1;18,0;CMG135;DIV BA/MG- MONTALVÂNIA-JANUÁRIA-MONTES CLAROS-CURVELO-CORDISBURGO-BELO HORIZONTE;Não Disponível;308,2;362,5
DM-22.011/2020-A;Obra 1;2,0;MG429;BAMBUÍ-LAGOA DA PRATA-SANTO ANTÔNIO DO MONTE;Não Disponível;0,0;25,8
DM-22.011/2020-A;Obra 1;3,0;MG439;MG170 (PIMENTA)-PAINS-BR354;Não Disponível;0,0;16,4
DM-22.011/2020-A;Obra 1;4,0;MG176;ABAETÉ-DORES DO INDAIÁ-LUZ-MG341;Não Disponível;85,8;127,4
DM-22.011/2020-A;Obra 1;5,0;MG252;MOEMA-PERDIGÃO-SÃO GONÇALO DO PARÁ-MG430 (IGARATINGA);Não Disponível;53,0;70,0
DM-22.011/2020-A;Obra 1;6,0;MG252;MOEMA-PERDIGÃO-SÃO GONÇALO DO PARÁ-MG430 (IGARATINGA);Não Disponível;70,3;87,3
DM-22.011/2020-A;Obra 1;7,0;LMG515;MG164 (A) - MG260 - MG164(B) (CONTORNO DE ITAPECERICA );Não Disponível;0,0;7,9
DM-22.011/2020-A;Obra 1;8,0;LMG824;SÃO SEBASTIÃO DO ANTA-IGUATAMA;Não Disponível;0,0;21,9
DM-22.011/2020-A;Obra 1;9,0;LMG827;BR354-BAMBUÍ-MEDEIROS-PRATINHA-BR267;Não Disponível;4,8;40,6
DM-22.011/2020-A;Obra 1;10,0;LMG830;ENTR MG050-CORREGO FUNDO-ENTR MG439 (CSN);Não Disponível;0,0;9,5
DM-22.011/2020-A;Obra 1;11,0;LMG832;ENTR MGC146-ENTR MG431 (P/PIUMHI);Não Disponível;0,0;7,2
DM-22.011/2020-A;Obra 1;12,0;MG164;FELIXLÂNDIA-POMPÉU-BOM DESPACHO-ITAPECERICA-CANDEIAS-BR354;Não Disponível;150,7;190,1
DM-22.011/2020-A;Obra 1;13,0;MG170;BR262-MOEMA-LAGOA DA PRATA-PIMENTA-ILICÍNEA-BR265;Não Disponível;0,0;63,5
DM-22.011/2020-A;Obra 1;14,0;MG170;BR262-MOEMA-LAGOA DA PRATA-PIMENTA-ILICÍNEA-BR265;Não Disponível;65,3;74,3
DM-22.011/2020-A;Obra 1;15,0;MG170;BR262-MOEMA-LAGOA DA PRATA-PIMENTA-ILICÍNEA-BR265;Não Disponível;110,3;146,7
DM-22.011/2020-A;Obra 1;16,0;LMG891;ENTR BR262-CÓRREGO DANTA-ENTR BR354;Não Disponível;0,0;24,3
DM-22.011/2020-A;Obra 1;17,0;LMG893;ENTR MG050-FURNASTUR;Não Disponível;0,0;11,3
PRC-22.031/2017-C;Obra 1;1,0;MG427;UBERABA-ÁGUA COMPRIDA-PLANURA-DIV MG/SP;Não Disponível;0,0;104,6
PRC-22.031/2017-C;Obra 1;2,0;CMG455;UBERLÂNDIA-CAMPO FLORIDO-PIRAJUBA-DIV MG/SP (PLANURA);Não Disponível;54,6;154,7
PRC-22.031/2017-C;Obra 1;3,0;CMG464;ITUIUTABA-PRATA-UBERABA-CONQUISTA-SÃO JOÃO BATISTA DO GLÓRIA;Não Disponível;242,6;294,6
PRC-22.031/2017-C;Obra 1;4,0;LMG724;ENTR MGC455 (MIRAPORANGA) - ENTR BR050;Não Disponível;0,0;17,3
PRC-22.031/2017-C;Obra 1;5,0;LMG732;ENTR MG255-ENTR BR364 (FRUTAL);Não Disponível;0,0;3,3
PRC-22.031/2017-C;Obra 1;6,0;LMG733;PIRAJUBA - FRUTAL;Não Disponível;0,0;76,2
PRC-22.031/2017-C;Obra 1;7,0;MG190;ABADIA DOURADOS-MONTE CARMELO-BR262-SACRAMENTO;Não Disponível;94,9;166,7
PRC-22.031/2017-C;Obra 1;8,0;MG255;ITURAMA-SÃO FRANCISCO DE SALES-ITAPAGIPE-FRUTAL;Não Disponível;0,0;142,5
PRC-22.031/2017-C;Obra 1;9,0;LMG798;ENTR MG190-UBERABA;Não Disponível;0,0;42,5
PRC-22.031/2017-C;Obra 1;10,0;LMG799;ENTR BR262-CAPELINHA DO BARREIRO-CONCEIÇÃO DAS ALAGOAS;Não Disponível;0,0;30,0
PRC-22.031/2017-C;Obra 1;11,0;LMG804;ENTR BR262 (SERRINHA)-ENTR LMG-810;Não Disponível;0,0;9,8
PRC-22.031/2017-C;Obra 1;12,0;LMG805;ENTR BR262-PONTE ALTA-JUBAÍ-ENTR MGC464;Não Disponível;0,0;33,5
PRC-22.031/2017-C;Obra 1;13,0;LMG508;CONTORNO DE PIRAJUBA-ENTR MGC455 A-ENTR MGC455B;Não Disponível;0,0;4,2
PRC-22.031/2017-C;Obra 1;14,0;LMG509;ENTR LMG799-ENTR MG427;Não Disponível;0,0;20,0
PRC-22.031/2017-C;Obra 1;15,0;LMG810;ENTR BR262 P/CAMPO FLORIDO-PIRAJUBA;Não Disponível;0,0;24,5
PRC-22.031/2017-C;Obra 1;16,0;LMG812;ENTR MG190 (P/NOVA PONTE)-ENTR BR452 (P/UBERLÂNDIA);Não Disponível;0,0;7,2
PRC-22.019/2017-C;Obra 1;1,0;MG408;BRASILÂNDIA (MG181)-BR365 (PIRAPORA);Não Disponível;34,9;110,9
PRC-22.019/2017-C;Obra 1;2,0;CMG496;PIRAPORA-VÁRZEA DA PALMA-CORINTO;Não Disponível;0,0;112,0
PRC-22.019/2017-C;Obra 1;3,0;MG161;PEDRAS DE MARIA DA CRUZ-SÃO FRANCISCO-SÃO ROMÃO-BR365;Não Disponível;122,9;260,5
PRC-22.019/2017-C;Obra 1;4,0;LMG670;ENTR MG161 (A)-CACHOEIRA DO MANTEIGA-ENTR MG161 (SÃO ROMÃO);Não Disponível;0,0;29,9
PRC-22.019/2017-C;Obra 1;5,0;LMG673;ENTR MG161-SANTA FÉ DE MINAS;Não Disponível;0,0;35,2
PRC-22.019/2017-C;Obra 1;6,0;LMG674;ENTR BR365-IBIAÍ;Não Disponível;0,0;75,7
PRC-22.019/2017-C;Obra 1;7,0;CMG251;DIV BA/MG-PEDRA AZUL-SALINAS-MONTES CLAROS-CORAÇÃO DE JESUS-SANTA FÉ DE MINAS-DIV MG/GO;Não Disponível;615,1;683,3
PRC-22.038/2012;Obra 1;1,0;LMG760;ENTR MG425 (CAVA GRANDE)-ENTR MG320 (SÃO JOSÉ GOIABAL);Não Disponível;0,0;57,077
PRC-22.038/2012;Obra 2;1,0;LMG760;ENTR MG425 (CAVA GRANDE)-ENTR MG320 (SÃO JOSÉ GOIABAL);Não Disponível;29,74;29,74
PRC-22.038/2012;Obra 3;1,0;LMG760;ENTR MG425 (CAVA GRANDE)-ENTR MG320 (SÃO JOSÉ GOIABAL);Não Disponível;14,565;14,565
PRC-22.038/2012;Obra 4;1,0;LMG760;ENTR MG425 (CAVA GRANDE)-ENTR MG320 (SÃO JOSÉ GOIABAL);Não Disponível;38,4;38,4
PRC-24.010/2013;Obra 2;1,0;MG437;NOVA LIMA-SABARÁ;Não Disponível;;
PRC-24.010/2013;Obra 3;1,0;MG423;BR262-PITANGUI-PAPAGAIOS-MG420;Não Disponível;;
PRC-22.004/2017;Obra 3;1,0;MG010;BELO HORIZONTE-VESPASIANO-LAGOA SANTA-CONCEIÇÃO DO MATO DENTRO-SERRO-SERRA AZUL DE MINASRIO VERMELHO;Não Disponível;184,6;210,1
PRC-22.004/2017;Obra 4;1,0;MG010;BELO HORIZONTE-VESPASIANO-LAGOA SANTA-CONCEIÇÃO DO MATO DENTRO-SERRO-SERRA AZUL DE MINASRIO VERMELHO;Não Disponível;184,874;184,874
PRC-22.004/2017;Obra 5;1,0;MG010;BELO HORIZONTE-VESPASIANO-LAGOA SANTA-CONCEIÇÃO DO MATO DENTRO-SERRO-SERRA AZUL DE MINASRIO VERMELHO;Não Disponível;188,197;188,197
